Seqid,Source,Type,Start,End,Score,Strand,Phase
NC_000001.11,BestRefSeq,CDS,161227636,161227737,,+,0
NC_000001.11,BestRefSeq,CDS,161227884,161227989,,+,0
NC_000001.11,BestRefSeq,CDS,161228186,161228308,,+,2
NC_000001.11,BestRefSeq,CDS,161228428,161228504,,+,2
NC_000001.11,BestRefSeq,CDS,161228715,161228817,,+,0
NC_000001.11,BestRefSeq,CDS,161228956,161229095,,+,2
NC_000001.11,BestRefSeq,CDS,161226490,161226604,,+,0
NC_000001.11,BestRefSeq,CDS,161226888,161226955,,+,2
NC_000001.11,BestRefSeq,CDS,161227258,161227350,,+,0
NC_000001.11,BestRefSeq,CDS,161227884,161227989,,+,0
NC_000001.11,BestRefSeq,CDS,161228186,161228308,,+,2
NC_000001.11,BestRefSeq,CDS,161228428,161228504,,+,2
NC_000001.11,BestRefSeq,CDS,161228715,161228817,,+,0
NC_000001.11,BestRefSeq,CDS,161228956,161229095,,+,2
NC_000001.11,BestRefSeq,CDS,161226490,161226604,,+,0
NC_000001.11,BestRefSeq,CDS,161226888,161226955,,+,2
NC_000001.11,BestRefSeq,CDS,161227884,161227989,,+,0
NC_000001.11,BestRefSeq,CDS,161228186,161228308,,+,2
NC_000001.11,BestRefSeq,CDS,161228428,161228504,,+,2
NC_000001.11,BestRefSeq,CDS,161228715,161228817,,+,0
NC_000001.11,BestRefSeq,CDS,161228956,161229095,,+,2
NC_000001.11,BestRefSeq,CDS,161258975,161258983,,+,0
NC_000001.11,BestRefSeq,CDS,161283668,161283722,,+,0
NC_000001.11,BestRefSeq,CDS,161284339,161284481,,+,2
NC_000001.11,BestRefSeq,CDS,161328430,161328497,,+,0
NC_000001.11,BestRefSeq,CDS,161340594,161340655,,+,1
NC_000001.11,BestRefSeq,CDS,161356677,161356840,,+,2
NC_000001.11,BestRefSeq,CDS,161362329,161362433,,+,0
NC_000001.11,BestRefSeq,CDS,161328430,161328497,,+,0
NC_000001.11,BestRefSeq,CDS,161340594,161340655,,+,1
NC_000001.11,BestRefSeq,CDS,161356677,161356840,,+,2
NC_000001.11,BestRefSeq,CDS,161362329,161362433,,+,0
NC_000001.11,BestRefSeq,CDS,161314406,161314425,,+,0
NC_000001.11,BestRefSeq,CDS,161323614,161323670,,+,1
NC_000001.11,BestRefSeq,CDS,161328396,161328497,,+,1
NC_000001.11,BestRefSeq,CDS,161333427,161333546,,+,1
NC_000001.11,BestRefSeq,CDS,161340594,161340655,,+,1
NC_000001.11,BestRefSeq,CDS,161356677,161356840,,+,2
NC_000001.11,BestRefSeq,CDS,161362329,161362433,,+,0
NC_000001.11,BestRefSeq,CDS,161314406,161314425,,+,0
NC_000001.11,BestRefSeq,CDS,161323614,161323670,,+,1
NC_000001.11,BestRefSeq,CDS,161328396,161328497,,+,1
NC_000001.11,BestRefSeq,CDS,161340594,161340655,,+,1
NC_000001.11,BestRefSeq,CDS,161356677,161356840,,+,2
NC_000001.11,BestRefSeq,CDS,161362329,161362433,,+,0
NC_000001.11,BestRefSeq,CDS,161314406,161314425,,+,0
NC_000001.11,BestRefSeq,CDS,161323614,161323670,,+,1
NC_000001.11,BestRefSeq,CDS,161328396,161328497,,+,1
NC_000001.11,BestRefSeq,CDS,161340594,161340655,,+,1
NC_000001.11,BestRefSeq,CDS,161362329,161362540,,+,2
NC_000001.11,BestRefSeq,CDS,161314406,161314425,,+,0
NC_000001.11,BestRefSeq,CDS,161323614,161323670,,+,1
NC_000001.11,BestRefSeq,CDS,161340594,161340655,,+,1
NC_000001.11,BestRefSeq,CDS,161356677,161356840,,+,2
NC_000001.11,BestRefSeq,CDS,161362329,161362433,,+,0
NC_000001.11,BestRefSeq,CDS,161314406,161314425,,+,0
NC_000001.11,BestRefSeq,CDS,161323614,161323670,,+,1
NC_000001.11,BestRefSeq,CDS,161340594,161340655,,+,1
NC_000001.11,BestRefSeq,CDS,161362329,161362540,,+,2
NC_000001.11,BestRefSeq,CDS,161314406,161314425,,+,0
NC_000001.11,BestRefSeq,CDS,161323614,161323670,,+,1
NC_000001.11,BestRefSeq,CDS,161340594,161340649,,+,1
NC_000001.11,BestRefSeq,CDS,161356677,161356840,,+,2
NC_000001.11,BestRefSeq,CDS,161362329,161362433,,+,0
NC_000001.11,BestRefSeq,CDS,161314406,161314425,,+,0
NC_000001.11,BestRefSeq,CDS,161328396,161328497,,+,1
NC_000001.11,BestRefSeq,CDS,161340594,161340655,,+,1
NC_000001.11,BestRefSeq,CDS,161356677,161356840,,+,2
NC_000001.11,BestRefSeq,CDS,161362329,161362433,,+,0
NC_000001.11,BestRefSeq,CDS,161314406,161314425,,+,0
NC_000001.11,BestRefSeq,CDS,161328396,161328497,,+,1
NC_000001.11,BestRefSeq,CDS,161340594,161340655,,+,1
NC_000001.11,BestRefSeq,CDS,161362329,161362540,,+,2
NC_000001.11,BestRefSeq,CDS,161314406,161314425,,+,0
NC_000001.11,BestRefSeq,CDS,161328396,161328497,,+,1
NC_000001.11,BestRefSeq,CDS,161340594,161340649,,+,1
NC_000001.11,BestRefSeq,CDS,161356677,161356840,,+,2
NC_000001.11,BestRefSeq,CDS,161362329,161362433,,+,0
NC_000001.11,BestRefSeq,CDS,161314406,161314425,,+,0
NC_000001.11,BestRefSeq,CDS,161340594,161340655,,+,1
NC_000001.11,BestRefSeq,CDS,161356677,161356840,,+,2
NC_000001.11,BestRefSeq,CDS,161362329,161362433,,+,0
NC_000001.11,BestRefSeq,CDS,161505468,161505552,,+,0
NC_000001.11,BestRefSeq,CDS,161505987,161506007,,+,2
NC_000001.11,BestRefSeq,CDS,161506334,161506591,,+,2
NC_000001.11,BestRefSeq,CDS,161509820,161510074,,+,2
NC_000001.11,BestRefSeq,CDS,161510834,161510956,,+,2
NC_000001.11,BestRefSeq,CDS,161513895,161513932,,+,2
NC_000001.11,BestRefSeq,CDS,161517975,161518148,,+,0
NC_000001.11,BestRefSeq,CDS,161505468,161505552,,+,0
NC_000001.11,BestRefSeq,CDS,161505987,161506007,,+,2
NC_000001.11,BestRefSeq,CDS,161506334,161506591,,+,2
NC_000001.11,BestRefSeq,CDS,161509820,161510074,,+,2
NC_000001.11,BestRefSeq,CDS,161513895,161513932,,+,2
NC_000001.11,BestRefSeq,CDS,161517975,161518148,,+,0
NC_000001.11,BestRefSeq,CDS,161505468,161505552,,+,0
NC_000001.11,BestRefSeq,CDS,161505987,161506007,,+,2
NC_000001.11,BestRefSeq,CDS,161506337,161506591,,+,2
NC_000001.11,BestRefSeq,CDS,161509820,161510074,,+,2
NC_000001.11,BestRefSeq,CDS,161510834,161510956,,+,2
NC_000001.11,BestRefSeq,CDS,161513895,161513932,,+,2
NC_000001.11,BestRefSeq,CDS,161517975,161518148,,+,0
NC_000001.11,BestRefSeq,CDS,161505468,161505552,,+,0
NC_000001.11,BestRefSeq,CDS,161505987,161506007,,+,2
NC_000001.11,BestRefSeq,CDS,161506337,161506591,,+,2
NC_000001.11,BestRefSeq,CDS,161509820,161510074,,+,2
NC_000001.11,BestRefSeq,CDS,161513895,161513932,,+,2
NC_000001.11,BestRefSeq,CDS,161517975,161518148,,+,0
NC_000001.11,BestRefSeq,CDS,161524659,161526590,,+,0
NC_000001.11,BestRefSeq,CDS,161663242,161663353,,+,0
NC_000001.11,BestRefSeq,CDS,161670252,161670272,,+,2
NC_000001.11,BestRefSeq,CDS,161671392,161671649,,+,2
NC_000001.11,BestRefSeq,CDS,161672975,161673229,,+,2
NC_000001.11,BestRefSeq,CDS,161673960,161674073,,+,2
NC_000001.11,BestRefSeq,CDS,161675257,161675313,,+,2
NC_000001.11,BestRefSeq,CDS,161677328,161677365,,+,2
NC_000001.11,BestRefSeq,CDS,161677476,161677553,,+,0
NC_000001.11,BestRefSeq,CDS,161663242,161663353,,+,0
NC_000001.11,BestRefSeq,CDS,161670252,161670272,,+,2
NC_000001.11,BestRefSeq,CDS,161671392,161671649,,+,2
NC_000001.11,BestRefSeq,CDS,161672975,161673229,,+,2
NC_000001.11,BestRefSeq,CDS,161673960,161674073,,+,2
NC_000001.11,BestRefSeq,CDS,161675257,161675313,,+,2
NC_000001.11,BestRefSeq,CDS,161677476,161677480,,+,2
NC_000001.11,BestRefSeq,CDS,161663242,161663353,,+,0
NC_000001.11,BestRefSeq,CDS,161670252,161670272,,+,2
NC_000001.11,BestRefSeq,CDS,161671392,161671649,,+,2
NC_000001.11,BestRefSeq,CDS,161672975,161673229,,+,2
NC_000001.11,BestRefSeq,CDS,161673960,161674073,,+,2
NC_000001.11,BestRefSeq,CDS,161677328,161677365,,+,2
NC_000001.11,BestRefSeq,CDS,161677476,161677553,,+,0
NC_000001.11,BestRefSeq,CDS,161663242,161663353,,+,0
NC_000001.11,BestRefSeq,CDS,161670252,161670272,,+,2
NC_000001.11,BestRefSeq,CDS,161671392,161671649,,+,2
NC_000001.11,BestRefSeq,CDS,161672975,161673229,,+,2
NC_000001.11,BestRefSeq,CDS,161673960,161674073,,+,2
NC_000001.11,BestRefSeq,CDS,161677476,161677480,,+,2
NC_000001.11,BestRefSeq,CDS,161663242,161663353,,+,0
NC_000001.11,BestRefSeq,CDS,161670252,161670272,,+,2
NC_000001.11,BestRefSeq,CDS,161671395,161671649,,+,2
NC_000001.11,BestRefSeq,CDS,161672975,161673229,,+,2
NC_000001.11,BestRefSeq,CDS,161673960,161674073,,+,2
NC_000001.11,BestRefSeq,CDS,161675257,161675313,,+,2
NC_000001.11,BestRefSeq,CDS,161677328,161677365,,+,2
NC_000001.11,BestRefSeq,CDS,161677476,161677553,,+,0
NC_000001.11,BestRefSeq,CDS,161663242,161663353,,+,0
NC_000001.11,BestRefSeq,CDS,161670252,161670272,,+,2
NC_000001.11,BestRefSeq,CDS,161671395,161671649,,+,2
NC_000001.11,BestRefSeq,CDS,161672975,161673229,,+,2
NC_000001.11,BestRefSeq,CDS,161673960,161674073,,+,2
NC_000001.11,BestRefSeq,CDS,161677328,161677365,,+,2
NC_000001.11,BestRefSeq,CDS,161677476,161677553,,+,0
NC_000001.11,BestRefSeq,CDS,161663242,161663353,,+,0
NC_000001.11,BestRefSeq,CDS,161671392,161671649,,+,2
NC_000001.11,BestRefSeq,CDS,161672975,161673229,,+,2
NC_000001.11,BestRefSeq,CDS,161673960,161674073,,+,2
NC_000001.11,BestRefSeq,CDS,161675257,161675313,,+,2
NC_000001.11,BestRefSeq,CDS,161677328,161677365,,+,2
NC_000001.11,BestRefSeq,CDS,161677476,161677553,,+,0
NC_000001.11,BestRefSeq,CDS,161663242,161663353,,+,0
NC_000001.11,BestRefSeq,CDS,161671392,161671649,,+,2
NC_000001.11,BestRefSeq,CDS,161672975,161673229,,+,2
NC_000001.11,BestRefSeq,CDS,161673960,161674073,,+,2
NC_000001.11,BestRefSeq,CDS,161677328,161677365,,+,2
NC_000001.11,BestRefSeq,CDS,161677476,161677553,,+,0
NC_000001.11,BestRefSeq,CDS,161663242,161663353,,+,0
NC_000001.11,BestRefSeq,CDS,161671392,161671649,,+,2
NC_000001.11,BestRefSeq,CDS,161672975,161673229,,+,2
NC_000001.11,BestRefSeq,CDS,161673960,161674073,,+,2
NC_000001.11,BestRefSeq,CDS,161677476,161677480,,+,2
NC_000001.11,BestRefSeq,CDS,161663242,161663353,,+,0
NC_000001.11,BestRefSeq,CDS,161671395,161671649,,+,2
NC_000001.11,BestRefSeq,CDS,161672975,161673229,,+,2
NC_000001.11,BestRefSeq,CDS,161673960,161674073,,+,2
NC_000001.11,BestRefSeq,CDS,161675257,161675313,,+,2
NC_000001.11,BestRefSeq,CDS,161677328,161677365,,+,2
NC_000001.11,BestRefSeq,CDS,161677476,161677553,,+,0
NC_000001.11,BestRefSeq,CDS,161663242,161663353,,+,0
NC_000001.11,BestRefSeq,CDS,161671395,161671649,,+,2
NC_000001.11,BestRefSeq,CDS,161672975,161673229,,+,2
NC_000001.11,BestRefSeq,CDS,161673960,161674073,,+,2
NC_000001.11,BestRefSeq,CDS,161675257,161675313,,+,2
NC_000001.11,BestRefSeq,CDS,161677476,161677480,,+,2
NC_000001.11,BestRefSeq,CDS,161663242,161663353,,+,0
NC_000001.11,BestRefSeq,CDS,161671395,161671649,,+,2
NC_000001.11,BestRefSeq,CDS,161672975,161673229,,+,2
NC_000001.11,BestRefSeq,CDS,161673960,161674073,,+,2
NC_000001.11,BestRefSeq,CDS,161677328,161677365,,+,2
NC_000001.11,BestRefSeq,CDS,161677476,161677553,,+,0
NC_000001.11,BestRefSeq,CDS,161663242,161663353,,+,0
NC_000001.11,BestRefSeq,CDS,161670252,161670272,,+,2
NC_000001.11,BestRefSeq,CDS,161671392,161671649,,+,2
NC_000001.11,BestRefSeq,CDS,161672975,161673229,,+,2
NC_000001.11,BestRefSeq,CDS,161673960,161674073,,+,2
NC_000001.11,BestRefSeq,CDS,161675257,161675313,,+,2
NC_000001.11,BestRefSeq,CDS,161677328,161677365,,+,2
NC_000001.11,BestRefSeq,CDS,161677476,161677553,,+,0
NC_000001.11,BestRefSeq,CDS,161707265,161707343,,+,0
NC_000001.11,BestRefSeq,CDS,161710475,161710492,,+,2
NC_000001.11,BestRefSeq,CDS,161710760,161710912,,+,2
NC_000001.11,BestRefSeq,CDS,161711208,161711474,,+,2
NC_000001.11,BestRefSeq,CDS,161711934,161712218,,+,2
NC_000001.11,BestRefSeq,CDS,161713085,161713380,,+,2
NC_000001.11,BestRefSeq,CDS,161707265,161707343,,+,0
NC_000001.11,BestRefSeq,CDS,161710475,161710492,,+,2
NC_000001.11,BestRefSeq,CDS,161711934,161712218,,+,2
NC_000001.11,BestRefSeq,CDS,161713085,161713380,,+,2
NC_000001.11,BestRefSeq,CDS,161707265,161707343,,+,0
NC_000001.11,BestRefSeq,CDS,161710478,161710492,,+,2
NC_000001.11,BestRefSeq,CDS,161710760,161710912,,+,2
NC_000001.11,BestRefSeq,CDS,161711208,161711474,,+,2
NC_000001.11,BestRefSeq,CDS,161711934,161712218,,+,2
NC_000001.11,BestRefSeq,CDS,161713085,161713380,,+,2
NC_000001.11,BestRefSeq,CDS,161707265,161707343,,+,0
NC_000001.11,BestRefSeq,CDS,161710760,161710912,,+,2
NC_000001.11,BestRefSeq,CDS,161711208,161711474,,+,2
NC_000001.11,BestRefSeq,CDS,161711934,161712218,,+,2
NC_000001.11,BestRefSeq,CDS,161713085,161713380,,+,2
NC_000001.11,BestRefSeq,CDS,161707265,161707343,,+,0
NC_000001.11,BestRefSeq,CDS,161710760,161710912,,+,2
NC_000001.11,BestRefSeq,CDS,161711208,161711474,,+,2
NC_000001.11,BestRefSeq,CDS,161713085,161713380,,+,2
NC_000001.11,BestRefSeq,CDS,161707265,161707343,,+,0
NC_000001.11,BestRefSeq,CDS,161710760,161710912,,+,2
NC_000001.11,BestRefSeq,CDS,161711934,161712218,,+,2
NC_000001.11,BestRefSeq,CDS,161713085,161713380,,+,2
NC_000001.11,BestRefSeq,CDS,161707265,161707343,,+,0
NC_000001.11,BestRefSeq,CDS,161710760,161710912,,+,2
NC_000001.11,BestRefSeq,CDS,161713085,161713380,,+,2
NC_000001.11,BestRefSeq,CDS,161707265,161707343,,+,0
NC_000001.11,BestRefSeq,CDS,161711934,161712218,,+,2
NC_000001.11,BestRefSeq,CDS,161713085,161713380,,+,2
NC_000001.11,BestRefSeq,CDS,161707265,161707343,,+,0
NC_000001.11,BestRefSeq,CDS,161713085,161713380,,+,2
NC_000001.11,BestRefSeq,CDS,161722673,161722703,,+,0
NC_000001.11,BestRefSeq,CDS,161722989,161723009,,+,2
NC_000001.11,BestRefSeq,CDS,161723367,161723621,,+,2
NC_000001.11,BestRefSeq,CDS,161725821,161726087,,+,2
NC_000001.11,BestRefSeq,CDS,161726703,161726993,,+,2
NC_000001.11,BestRefSeq,CDS,161727247,161727662,,+,2
NC_000001.11,BestRefSeq,CDS,161722673,161722703,,+,0
NC_000001.11,BestRefSeq,CDS,161722989,161723009,,+,2
NC_000001.11,BestRefSeq,CDS,161723367,161723621,,+,2
NC_000001.11,BestRefSeq,CDS,161725821,161726087,,+,2
NC_000001.11,BestRefSeq,CDS,161726703,161726993,,+,2
NC_000001.11,BestRefSeq,CDS,161727247,161727662,,+,2
NC_000001.11,BestRefSeq,CDS,161722673,161722703,,+,0
NC_000001.11,BestRefSeq,CDS,161722989,161723009,,+,2
NC_000001.11,BestRefSeq,CDS,161723367,161723621,,+,2
NC_000001.11,BestRefSeq,CDS,161725821,161726087,,+,2
NC_000001.11,BestRefSeq,CDS,161726807,161726993,,+,2
NC_000001.11,BestRefSeq,CDS,161727247,161727313,,+,1
NC_000001.11,BestRefSeq,CDS,161722673,161722703,,+,0
NC_000001.11,BestRefSeq,CDS,161722989,161723009,,+,2
NC_000001.11,BestRefSeq,CDS,161723367,161723621,,+,2
NC_000001.11,BestRefSeq,CDS,161725821,161726087,,+,2
NC_000001.11,BestRefSeq,CDS,161726848,161726993,,+,2
NC_000001.11,BestRefSeq,CDS,161727247,161727483,,+,0
NC_000001.11,BestRefSeq,CDS,161722673,161722703,,+,0
NC_000001.11,BestRefSeq,CDS,161723367,161723621,,+,2
NC_000001.11,BestRefSeq,CDS,161725821,161726087,,+,2
NC_000001.11,BestRefSeq,CDS,161726807,161726993,,+,2
NC_000001.11,BestRefSeq,CDS,161727247,161727313,,+,1
NC_000001.11,BestRefSeq,CDS,161722673,161722703,,+,0
NC_000001.11,BestRefSeq,CDS,161723367,161723621,,+,2
NC_000001.11,BestRefSeq,CDS,161725821,161726087,,+,2
NC_000001.11,BestRefSeq,CDS,161726848,161726993,,+,2
NC_000001.11,BestRefSeq,CDS,161727247,161727483,,+,0
NC_000001.11,BestRefSeq,CDS,161749802,161750145,,+,0
NC_000001.11,BestRefSeq,CDS,161751668,161751781,,+,1
NC_000001.11,BestRefSeq,CDS,161751866,161751984,,+,1
NC_000001.11,BestRefSeq,CDS,161752368,161752464,,+,2
NC_000001.11,BestRefSeq,CDS,161753075,161753261,,+,1
NC_000001.11,BestRefSeq,CDS,161756786,161756947,,+,0
NC_000001.11,BestRefSeq,CDS,161766361,161766442,,+,0
NC_000001.11,BestRefSeq,CDS,161778244,161778320,,+,2
NC_000001.11,BestRefSeq,CDS,161781912,161781999,,+,0
NC_000001.11,BestRefSeq,CDS,161783990,161784096,,+,2
NC_000001.11,BestRefSeq,CDS,161791408,161791537,,+,0
NC_000001.11,BestRefSeq,CDS,161792124,161792327,,+,2
NC_000001.11,BestRefSeq,CDS,161802052,161802272,,+,2
NC_000001.11,BestRefSeq,CDS,161819633,161819818,,+,0
NC_000001.11,BestRefSeq,CDS,161821070,161821161,,+,0
NC_000001.11,BestRefSeq,CDS,161846449,161846580,,+,1
NC_000001.11,BestRefSeq,CDS,161851722,161851835,,+,1
NC_000001.11,BestRefSeq,CDS,161853224,161853323,,+,1
NC_000001.11,BestRefSeq,CDS,161860207,161860277,,+,0
NC_000001.11,BestRefSeq,CDS,161863198,161863312,,+,1
NC_000001.11,BestRefSeq,CDS,161912296,161912380,,+,0
NC_000001.11,BestRefSeq,CDS,161958446,161958654,,+,2
NC_000001.11,BestRefSeq,CDS,161766361,161766442,,+,0
NC_000001.11,BestRefSeq,CDS,161778244,161778320,,+,2
NC_000001.11,BestRefSeq,CDS,161781912,161781999,,+,0
NC_000001.11,BestRefSeq,CDS,161783990,161784096,,+,2
NC_000001.11,BestRefSeq,CDS,161791408,161791537,,+,0
NC_000001.11,BestRefSeq,CDS,161792124,161792327,,+,2
NC_000001.11,BestRefSeq,CDS,161802052,161802272,,+,2
NC_000001.11,BestRefSeq,CDS,161819633,161819818,,+,0
NC_000001.11,BestRefSeq,CDS,161821070,161821161,,+,0
NC_000001.11,BestRefSeq,CDS,161846449,161846580,,+,1
NC_000001.11,BestRefSeq,CDS,161851722,161851835,,+,1
NC_000001.11,BestRefSeq,CDS,161853224,161853323,,+,1
NC_000001.11,BestRefSeq,CDS,161860207,161860277,,+,0
NC_000001.11,BestRefSeq,CDS,161863201,161863312,,+,1
NC_000001.11,BestRefSeq,CDS,161912296,161912380,,+,0
NC_000001.11,BestRefSeq,CDS,161958446,161958654,,+,2
NC_000001.11,BestRefSeq,CDS,162070178,162070282,,+,0
NC_000001.11,BestRefSeq,CDS,162154405,162154476,,+,0
NC_000001.11,BestRefSeq,CDS,162287344,162287436,,+,0
NC_000001.11,BestRefSeq,CDS,162300633,162300706,,+,0
NC_000001.11,BestRefSeq,CDS,162333017,162333125,,+,1
NC_000001.11,BestRefSeq,CDS,162343835,162343976,,+,0
NC_000001.11,BestRefSeq,CDS,162355187,162355353,,+,2
NC_000001.11,BestRefSeq,CDS,162356960,162357136,,+,0
NC_000001.11,BestRefSeq,CDS,162365404,162365569,,+,0
NC_000001.11,BestRefSeq,CDS,162367052,162367467,,+,2
NC_000001.11,BestRefSeq,CDS,162070178,162070282,,+,0
NC_000001.11,BestRefSeq,CDS,162154405,162154476,,+,0
NC_000001.11,BestRefSeq,CDS,162287344,162287436,,+,0
NC_000001.11,BestRefSeq,CDS,162300648,162300706,,+,0
NC_000001.11,BestRefSeq,CDS,162333017,162333125,,+,1
NC_000001.11,BestRefSeq,CDS,162343835,162343976,,+,0
NC_000001.11,BestRefSeq,CDS,162355187,162355353,,+,2
NC_000001.11,BestRefSeq,CDS,162356960,162357136,,+,0
NC_000001.11,BestRefSeq,CDS,162365404,162365569,,+,0
NC_000001.11,BestRefSeq,CDS,162367052,162367467,,+,2
NC_000001.11,BestRefSeq,CDS,162365350,162365569,,+,0
NC_000001.11,BestRefSeq,CDS,162367052,162367467,,+,2
NC_000001.11,BestRefSeq,CDS,162378914,162379031,,+,0
NC_000001.11,BestRefSeq,CDS,162381891,162382218,,+,2
NC_000001.11,BestRefSeq,CDS,162383182,162383683,,+,1
NC_000001.11,BestRefSeq,CDS,162381902,162382218,,+,0
NC_000001.11,BestRefSeq,CDS,162383182,162383683,,+,1
NC_000001.11,BestRefSeq,CDS,162497251,162497296,,+,0
NC_000001.11,BestRefSeq,CDS,162499955,162500247,,+,2
NC_000001.11,BestRefSeq,CDS,162500913,162501104,,+,0
NC_000001.11,BestRefSeq,CDS,162503754,162503848,,+,0
NC_000001.11,BestRefSeq,CDS,162512500,162512576,,+,1
NC_000001.11,BestRefSeq,CDS,162512725,162512823,,+,2
NC_000001.11,BestRefSeq,CDS,162518102,162518190,,+,2
NC_000001.11,BestRefSeq,CDS,162522404,162522550,,+,0
NC_000001.11,BestRefSeq,CDS,162498001,162498268,,+,0
NC_000001.11,BestRefSeq,CDS,162499955,162500247,,+,2
NC_000001.11,BestRefSeq,CDS,162500913,162501104,,+,0
NC_000001.11,BestRefSeq,CDS,162503754,162503848,,+,0
NC_000001.11,BestRefSeq,CDS,162512500,162512576,,+,1
NC_000001.11,BestRefSeq,CDS,162512725,162512823,,+,2
NC_000001.11,BestRefSeq,CDS,162522404,162522414,,+,2
NC_000001.11,BestRefSeq,CDS,162498001,162498268,,+,0
NC_000001.11,BestRefSeq,CDS,162499955,162500247,,+,2
NC_000001.11,BestRefSeq,CDS,162500913,162501104,,+,0
NC_000001.11,BestRefSeq,CDS,162503754,162503848,,+,0
NC_000001.11,BestRefSeq,CDS,162512500,162512576,,+,1
NC_000001.11,BestRefSeq,CDS,162512725,162512823,,+,2
NC_000001.11,BestRefSeq,CDS,162518102,162518190,,+,2
NC_000001.11,BestRefSeq,CDS,162522404,162522550,,+,0
NC_000001.11,BestRefSeq,CDS,162566069,162566348,,+,0
NC_000001.11,BestRefSeq,CDS,162576777,162576981,,+,2
NC_000001.11,BestRefSeq,CDS,162579428,162579603,,+,1
NC_000001.11,BestRefSeq,CDS,162581287,162581459,,+,2
NC_000001.11,BestRefSeq,CDS,162587475,162587668,,+,0
NC_000001.11,BestRefSeq,CDS,162588693,162588833,,+,1
NC_000001.11,BestRefSeq,CDS,162590323,162590511,,+,1
NC_000001.11,BestRefSeq,CDS,162597792,162597858,,+,1
NC_000001.11,BestRefSeq,CDS,162599271,162599363,,+,0
NC_000001.11,BestRefSeq,CDS,162566069,162566348,,+,0
NC_000001.11,BestRefSeq,CDS,162576777,162576981,,+,2
NC_000001.11,BestRefSeq,CDS,162579428,162579603,,+,1
NC_000001.11,BestRefSeq,CDS,162581287,162581459,,+,2
NC_000001.11,BestRefSeq,CDS,162587475,162587668,,+,0
NC_000001.11,BestRefSeq,CDS,162588693,162588833,,+,1
NC_000001.11,BestRefSeq,CDS,162590323,162590511,,+,1
NC_000001.11,BestRefSeq,CDS,162592732,162592782,,+,1
NC_000001.11,BestRefSeq,CDS,162597792,162597858,,+,1
NC_000001.11,BestRefSeq,CDS,162599271,162599363,,+,0
NC_000001.11,BestRefSeq,CDS,162566069,162566348,,+,0
NC_000001.11,BestRefSeq,CDS,162576777,162576981,,+,2
NC_000001.11,BestRefSeq,CDS,162579428,162579603,,+,1
NC_000001.11,BestRefSeq,CDS,162581287,162581459,,+,2
NC_000001.11,BestRefSeq,CDS,162587475,162587668,,+,0
NC_000001.11,BestRefSeq,CDS,162588693,162588833,,+,1
NC_000001.11,BestRefSeq,CDS,162590323,162590511,,+,1
NC_000001.11,BestRefSeq,CDS,162597792,162597858,,+,1
NC_000001.11,BestRefSeq,CDS,162599271,162599363,,+,0
NC_000001.11,BestRefSeq,CDS,162566069,162566348,,+,0
NC_000001.11,BestRefSeq,CDS,162576777,162576981,,+,2
NC_000001.11,BestRefSeq,CDS,162579428,162579603,,+,1
NC_000001.11,BestRefSeq,CDS,162581287,162581459,,+,2
NC_000001.11,BestRefSeq,CDS,162587475,162587668,,+,0
NC_000001.11,BestRefSeq,CDS,162588693,162588833,,+,1
NC_000001.11,BestRefSeq,CDS,162590323,162590511,,+,1
NC_000001.11,BestRefSeq,CDS,162592735,162592782,,+,1
NC_000001.11,BestRefSeq,CDS,162597792,162597858,,+,1
NC_000001.11,BestRefSeq,CDS,162599271,162599363,,+,0
NC_000001.11,BestRefSeq,CDS,162566069,162566348,,+,0
NC_000001.11,BestRefSeq,CDS,162576777,162576981,,+,2
NC_000001.11,BestRefSeq,CDS,162579428,162579603,,+,1
NC_000001.11,BestRefSeq,CDS,162581287,162581459,,+,2
NC_000001.11,BestRefSeq,CDS,162587475,162587668,,+,0
NC_000001.11,BestRefSeq,CDS,162588693,162588833,,+,1
NC_000001.11,BestRefSeq,CDS,162590323,162590511,,+,1
NC_000001.11,BestRefSeq,CDS,162597792,162597858,,+,1
NC_000001.11,BestRefSeq,CDS,162599271,162599363,,+,0
NC_000001.11,BestRefSeq,CDS,162566069,162566348,,+,0
NC_000001.11,BestRefSeq,CDS,162576777,162576981,,+,2
NC_000001.11,BestRefSeq,CDS,162579428,162579603,,+,1
NC_000001.11,BestRefSeq,CDS,162581287,162581459,,+,2
NC_000001.11,BestRefSeq,CDS,162587475,162587668,,+,0
NC_000001.11,BestRefSeq,CDS,162588693,162588833,,+,1
NC_000001.11,BestRefSeq,CDS,162597792,162597858,,+,1
NC_000001.11,BestRefSeq,CDS,162599271,162599363,,+,0
NC_000001.11,BestRefSeq,CDS,162566069,162566348,,+,0
NC_000001.11,BestRefSeq,CDS,162576777,162576981,,+,2
NC_000001.11,BestRefSeq,CDS,162579428,162579603,,+,1
NC_000001.11,BestRefSeq,CDS,162581287,162581459,,+,2
NC_000001.11,BestRefSeq,CDS,162587475,162587668,,+,0
NC_000001.11,BestRefSeq,CDS,162588693,162588833,,+,1
NC_000001.11,BestRefSeq,CDS,162590323,162590511,,+,1
NC_000001.11,BestRefSeq,CDS,162592732,162592782,,+,1
NC_000001.11,BestRefSeq,CDS,162597792,162597858,,+,1
NC_000001.11,BestRefSeq,CDS,162599271,162599363,,+,0
NC_000001.11,BestRefSeq,CDS,162561684,162561777,,+,0
NC_000001.11,BestRefSeq,CDS,162576777,162576981,,+,2
