Seqid,Source,Type,Start,End,Score,Strand,Phase
NC_000001.11,BestRefSeq,exon,223774834,223776018,,+,
NC_000001.11,BestRefSeq,exon,223712539,223712877,,+,
NC_000001.11,BestRefSeq,exon,223717762,223717831,,+,
NC_000001.11,BestRefSeq,exon,223744100,223744218,,+,
NC_000001.11,BestRefSeq,exon,223745306,223745439,,+,
NC_000001.11,BestRefSeq,exon,223746997,223747165,,+,
NC_000001.11,BestRefSeq,exon,223749039,223749122,,+,
NC_000001.11,BestRefSeq,exon,223750890,223750975,,+,
NC_000001.11,BestRefSeq,exon,223751997,223752071,,+,
NC_000001.11,BestRefSeq,exon,223752796,223752956,,+,
NC_000001.11,BestRefSeq,exon,223755480,223755649,,+,
NC_000001.11,BestRefSeq,exon,223757369,223757380,,+,
NC_000001.11,BestRefSeq,exon,223759270,223759481,,+,
NC_000001.11,BestRefSeq,exon,223761581,223761617,,+,
NC_000001.11,BestRefSeq,exon,223762186,223762251,,+,
NC_000001.11,BestRefSeq,exon,223764150,223764207,,+,
NC_000001.11,BestRefSeq,exon,223766367,223766431,,+,
NC_000001.11,BestRefSeq,exon,223769841,223769909,,+,
NC_000001.11,BestRefSeq,exon,223770447,223770525,,+,
NC_000001.11,BestRefSeq,exon,223771809,223771925,,+,
NC_000001.11,BestRefSeq,exon,223772181,223772239,,+,
NC_000001.11,BestRefSeq,exon,223774834,223776018,,+,
NC_000001.11,BestRefSeq,exon,223992730,223993047,,+,
NC_000001.11,BestRefSeq,exon,224003520,224003654,,+,
NC_000001.11,BestRefSeq,exon,224028824,224029127,,+,
NC_000001.11,BestRefSeq,exon,224029681,224029871,,+,
NC_000001.11,BestRefSeq,exon,224031240,224033859,,+,
NC_000001.11,BestRefSeq,exon,223992730,223993047,,+,
NC_000001.11,BestRefSeq,exon,223995895,223996094,,+,
NC_000001.11,BestRefSeq,exon,224002522,224002622,,+,
NC_000001.11,BestRefSeq,exon,224003520,224003654,,+,
NC_000001.11,BestRefSeq,exon,224009320,224010607,,+,
NC_000001.11,BestRefSeq,exon,223992730,223993047,,+,
NC_000001.11,BestRefSeq,exon,224003520,224003654,,+,
NC_000001.11,BestRefSeq,exon,224007294,224007417,,+,
NC_000001.11,BestRefSeq,exon,224009320,224010607,,+,
NC_000001.11,BestRefSeq,exon,223992730,223993047,,+,
NC_000001.11,BestRefSeq,exon,224003520,224003654,,+,
NC_000001.11,BestRefSeq,exon,224009320,224010607,,+,
NC_000001.11,BestRefSeq,exon,224114111,224114396,,+,
NC_000001.11,BestRefSeq,exon,224130472,224130581,,+,
NC_000001.11,BestRefSeq,exon,224153142,224153337,,+,
NC_000001.11,BestRefSeq,exon,224157352,224162047,,+,
NC_000001.11,BestRefSeq,exon,224114111,224114396,,+,
NC_000001.11,BestRefSeq,exon,224130472,224130581,,+,
NC_000001.11,BestRefSeq,exon,224134074,224134212,,+,
NC_000001.11,BestRefSeq,exon,224153142,224153337,,+,
NC_000001.11,BestRefSeq,exon,224157352,224162047,,+,
NC_000001.11,BestRefSeq,exon,224114111,224114396,,+,
NC_000001.11,BestRefSeq,exon,224130472,224130581,,+,
NC_000001.11,BestRefSeq,exon,224134074,224134212,,+,
NC_000001.11,BestRefSeq,exon,224157352,224162047,,+,
NC_000001.11,BestRefSeq,exon,224183240,224183418,,+,
NC_000001.11,BestRefSeq,exon,224189577,224190319,,+,
NC_000001.11,BestRefSeq,exon,224191092,224191156,,+,
NC_000001.11,BestRefSeq,exon,224192332,224193441,,+,
NC_000001.11,BestRefSeq,exon,224183240,224183418,,+,
NC_000001.11,BestRefSeq,exon,224189577,224190319,,+,
NC_000001.11,BestRefSeq,exon,224192332,224193441,,+,
NC_000001.11,BestRefSeq,exon,224183680,224183831,,+,
NC_000001.11,BestRefSeq,exon,224189577,224190319,,+,
NC_000001.11,BestRefSeq,exon,224192332,224193441,,+,
NC_000001.11,BestRefSeq,exon,224219613,224219902,,+,
NC_000001.11,BestRefSeq,exon,224223414,224223828,,+,
NC_000001.11,BestRefSeq,exon,224227426,224228043,,+,
NC_000001.11,BestRefSeq,exon,224356879,224357043,,+,
NC_000001.11,BestRefSeq,exon,224365879,224365991,,+,
NC_000001.11,BestRefSeq,exon,224371283,224371423,,+,
NC_000001.11,BestRefSeq,exon,224375795,224379452,,+,
NC_000001.11,BestRefSeq,exon,224356879,224356993,,+,
NC_000001.11,BestRefSeq,exon,224360495,224360563,,+,
NC_000001.11,BestRefSeq,exon,224365879,224365991,,+,
NC_000001.11,BestRefSeq,exon,224371283,224371423,,+,
NC_000001.11,BestRefSeq,exon,224375795,224379452,,+,
NC_000001.11,BestRefSeq,exon,224356879,224356993,,+,
NC_000001.11,BestRefSeq,exon,224360495,224360563,,+,
NC_000001.11,BestRefSeq,exon,224365879,224365991,,+,
NC_000001.11,BestRefSeq,exon,224371283,224371423,,+,
NC_000001.11,BestRefSeq,exon,224379069,224379452,,+,
NC_000001.11,BestRefSeq,exon,224356879,224356993,,+,
NC_000001.11,BestRefSeq,exon,224360495,224360563,,+,
NC_000001.11,BestRefSeq,exon,224365879,224365991,,+,
NC_000001.11,BestRefSeq,exon,224371330,224371423,,+,
NC_000001.11,BestRefSeq,exon,224375795,224379452,,+,
NC_000001.11,BestRefSeq,exon,224356879,224356993,,+,
NC_000001.11,BestRefSeq,exon,224360495,224360563,,+,
NC_000001.11,BestRefSeq,exon,224365879,224365991,,+,
NC_000001.11,BestRefSeq,exon,224375795,224379452,,+,
NC_000001.11,BestRefSeq,exon,224356879,224356993,,+,
NC_000001.11,BestRefSeq,exon,224364109,224364455,,+,
NC_000001.11,BestRefSeq,exon,224365879,224365991,,+,
NC_000001.11,BestRefSeq,exon,224371283,224371423,,+,
NC_000001.11,BestRefSeq,exon,224375795,224379452,,+,
NC_000001.11,BestRefSeq,exon,224434640,224434862,,+,
NC_000001.11,BestRefSeq,exon,224515741,224515876,,+,
NC_000001.11,BestRefSeq,exon,224566199,224566264,,+,
NC_000001.11,BestRefSeq,exon,224680958,224681026,,+,
NC_000001.11,BestRefSeq,exon,224684796,224684843,,+,
NC_000001.11,BestRefSeq,exon,224730462,224730574,,+,
NC_000001.11,BestRefSeq,exon,224734563,224734706,,+,
NC_000001.11,BestRefSeq,exon,224739329,224740549,,+,
NC_000001.11,BestRefSeq,exon,224434640,224434862,,+,
NC_000001.11,BestRefSeq,exon,224515741,224515876,,+,
NC_000001.11,BestRefSeq,exon,224680958,224681026,,+,
NC_000001.11,BestRefSeq,exon,224684796,224684843,,+,
NC_000001.11,BestRefSeq,exon,224730462,224730574,,+,
NC_000001.11,BestRefSeq,exon,224734563,224734706,,+,
NC_000001.11,BestRefSeq,exon,224739329,224740549,,+,
NC_000001.11,BestRefSeq,exon,224434640,224434862,,+,
NC_000001.11,BestRefSeq,exon,224566199,224566264,,+,
NC_000001.11,BestRefSeq,exon,224680958,224681026,,+,
NC_000001.11,BestRefSeq,exon,224684796,224684843,,+,
NC_000001.11,BestRefSeq,exon,224730462,224730574,,+,
NC_000001.11,BestRefSeq,exon,224734563,224734706,,+,
NC_000001.11,BestRefSeq,exon,224739329,224740549,,+,
NC_000001.11,BestRefSeq,exon,224434849,224435187,,+,
NC_000001.11,BestRefSeq,exon,224451871,224451974,,+,
NC_000001.11,BestRefSeq,exon,224454278,224454343,,+,
NC_000001.11,BestRefSeq,exon,224515741,224515876,,+,
NC_000001.11,BestRefSeq,exon,224566199,224566264,,+,
NC_000001.11,BestRefSeq,exon,224680958,224681026,,+,
NC_000001.11,BestRefSeq,exon,224684796,224684843,,+,
NC_000001.11,BestRefSeq,exon,224730462,224730574,,+,
NC_000001.11,BestRefSeq,exon,224734563,224734706,,+,
NC_000001.11,BestRefSeq,exon,224739329,224740554,,+,
NC_000001.11,BestRefSeq,exon,224434849,224435187,,+,
NC_000001.11,BestRefSeq,exon,224454278,224454343,,+,
NC_000001.11,BestRefSeq,exon,224515741,224515876,,+,
NC_000001.11,BestRefSeq,exon,224680958,224681026,,+,
NC_000001.11,BestRefSeq,exon,224684796,224684843,,+,
NC_000001.11,BestRefSeq,exon,224730462,224730574,,+,
NC_000001.11,BestRefSeq,exon,224734563,224734706,,+,
NC_000001.11,BestRefSeq,exon,224739329,224740554,,+,
NC_000001.11,BestRefSeq,exon,224434849,224435187,,+,
NC_000001.11,BestRefSeq,exon,224515741,224515876,,+,
NC_000001.11,BestRefSeq,exon,224566199,224566264,,+,
NC_000001.11,BestRefSeq,exon,224583164,224583267,,+,
NC_000001.11,BestRefSeq,exon,224680958,224681026,,+,
NC_000001.11,BestRefSeq,exon,224684796,224684843,,+,
NC_000001.11,BestRefSeq,exon,224730462,224730574,,+,
NC_000001.11,BestRefSeq,exon,224734563,224734706,,+,
NC_000001.11,BestRefSeq,exon,224739329,224740554,,+,
NC_000001.11,BestRefSeq,exon,224434849,224435187,,+,
NC_000001.11,BestRefSeq,exon,224515741,224515876,,+,
NC_000001.11,BestRefSeq,exon,224566199,224566264,,+,
NC_000001.11,BestRefSeq,exon,224680958,224681026,,+,
NC_000001.11,BestRefSeq,exon,224684796,224684843,,+,
NC_000001.11,BestRefSeq,exon,224730462,224730574,,+,
NC_000001.11,BestRefSeq,exon,224734563,224734706,,+,
NC_000001.11,BestRefSeq,exon,224739329,224740554,,+,
NC_000001.11,BestRefSeq,exon,224434849,224435187,,+,
NC_000001.11,BestRefSeq,exon,224515741,224515876,,+,
NC_000001.11,BestRefSeq,exon,224680958,224681026,,+,
NC_000001.11,BestRefSeq,exon,224684796,224684843,,+,
NC_000001.11,BestRefSeq,exon,224730462,224730574,,+,
NC_000001.11,BestRefSeq,exon,224734563,224734706,,+,
NC_000001.11,BestRefSeq,exon,224739329,224740554,,+,
NC_000001.11,BestRefSeq,exon,224434849,224435187,,+,
NC_000001.11,BestRefSeq,exon,224546829,224546939,,+,
NC_000001.11,BestRefSeq,exon,224566199,224566264,,+,
NC_000001.11,BestRefSeq,exon,224680958,224681026,,+,
NC_000001.11,BestRefSeq,exon,224684796,224684843,,+,
NC_000001.11,BestRefSeq,exon,224730462,224730574,,+,
NC_000001.11,BestRefSeq,exon,224734563,224734706,,+,
NC_000001.11,BestRefSeq,exon,224739329,224740554,,+,
NC_000001.11,BestRefSeq,exon,224434849,224435187,,+,
NC_000001.11,BestRefSeq,exon,224566199,224566264,,+,
NC_000001.11,BestRefSeq,exon,224680958,224681026,,+,
NC_000001.11,BestRefSeq,exon,224684796,224684843,,+,
NC_000001.11,BestRefSeq,exon,224730462,224730574,,+,
NC_000001.11,BestRefSeq,exon,224734563,224734706,,+,
NC_000001.11,BestRefSeq,exon,224739329,224740554,,+,
NC_000001.11,BestRefSeq,exon,224616317,224617255,,+,
NC_000001.11,BestRefSeq,exon,224680958,224681026,,+,
NC_000001.11,BestRefSeq,exon,224684796,224684843,,+,
NC_000001.11,BestRefSeq,exon,224734563,224734706,,+,
NC_000001.11,BestRefSeq,exon,224739329,224740554,,+,
NC_000001.11,BestRefSeq,exon,224434849,224435187,,+,
NC_000001.11,BestRefSeq,exon,224454278,224454343,,+,
NC_000001.11,BestRefSeq,exon,224680958,224681026,,+,
NC_000001.11,BestRefSeq,exon,224684796,224684843,,+,
NC_000001.11,BestRefSeq,exon,224730462,224730574,,+,
NC_000001.11,BestRefSeq,exon,224734563,224734706,,+,
NC_000001.11,BestRefSeq,exon,224739329,224740554,,+,
NC_000001.11,BestRefSeq,exon,224434849,224435187,,+,
NC_000001.11,BestRefSeq,exon,224515741,224515884,,+,
NC_000001.11,BestRefSeq,exon,224680958,224681026,,+,
NC_000001.11,BestRefSeq,exon,224684796,224684843,,+,
NC_000001.11,BestRefSeq,exon,224730462,224730574,,+,
NC_000001.11,BestRefSeq,exon,224734563,224734706,,+,
NC_000001.11,BestRefSeq,exon,224739329,224740554,,+,
NC_000001.11,BestRefSeq,exon,224434849,224435187,,+,
NC_000001.11,BestRefSeq,exon,224680958,224681026,,+,
NC_000001.11,BestRefSeq,exon,224684796,224684843,,+,
NC_000001.11,BestRefSeq,exon,224730462,224730574,,+,
NC_000001.11,BestRefSeq,exon,224734563,224734706,,+,
NC_000001.11,BestRefSeq,exon,224739329,224740554,,+,
NC_000001.11,BestRefSeq,exon,224616317,224617255,,+,
NC_000001.11,BestRefSeq,exon,224680958,224681026,,+,
NC_000001.11,BestRefSeq,exon,224684796,224684843,,+,
NC_000001.11,BestRefSeq,exon,224730462,224730574,,+,
NC_000001.11,BestRefSeq,exon,224734563,224734706,,+,
NC_000001.11,BestRefSeq,exon,224739329,224740554,,+,
NC_000001.11,BestRefSeq,exon,224616317,224617255,,+,
NC_000001.11,BestRefSeq,exon,224680958,224681026,,+,
NC_000001.11,BestRefSeq,exon,224730462,224730574,,+,
NC_000001.11,BestRefSeq,exon,224734563,224734706,,+,
NC_000001.11,BestRefSeq,exon,224739329,224740554,,+,
NC_000001.11,BestRefSeq,exon,224929654,224929835,,+,
NC_000001.11,BestRefSeq,exon,224952670,224952779,,+,
NC_000001.11,BestRefSeq,exon,224954959,224955098,,+,
NC_000001.11,BestRefSeq,exon,224960153,224960302,,+,
NC_000001.11,BestRefSeq,exon,224964479,224964609,,+,
NC_000001.11,BestRefSeq,exon,224967431,224967583,,+,
NC_000001.11,BestRefSeq,exon,224967680,224967924,,+,
NC_000001.11,BestRefSeq,exon,224929675,224929835,,+,
NC_000001.11,BestRefSeq,exon,224952670,224952779,,+,
NC_000001.11,BestRefSeq,exon,224954959,224955098,,+,
NC_000001.11,BestRefSeq,exon,224960153,224960302,,+,
NC_000001.11,BestRefSeq,exon,224964479,224964609,,+,
NC_000001.11,BestRefSeq,exon,224967431,224967583,,+,
NC_000001.11,BestRefSeq,exon,224968759,224968874,,+,
NC_000001.11,BestRefSeq,exon,224974091,224974153,,+,
NC_000001.11,BestRefSeq,exon,225002783,225002927,,+,
NC_000001.11,BestRefSeq,exon,225007413,225007544,,+,
NC_000001.11,BestRefSeq,exon,225023615,225023865,,+,
NC_000001.11,BestRefSeq,exon,225038694,225038823,,+,
NC_000001.11,BestRefSeq,exon,225042835,225043114,,+,
NC_000001.11,BestRefSeq,exon,225043744,225043789,,+,
NC_000001.11,BestRefSeq,exon,225043886,225043983,,+,
NC_000001.11,BestRefSeq,exon,225050210,225050376,,+,
NC_000001.11,BestRefSeq,exon,225051451,225051795,,+,
NC_000001.11,BestRefSeq,exon,225079207,225079548,,+,
NC_000001.11,BestRefSeq,exon,225080379,225080748,,+,
NC_000001.11,BestRefSeq,exon,225082549,225082739,,+,
NC_000001.11,BestRefSeq,exon,225085544,225085789,,+,
NC_000001.11,BestRefSeq,exon,225097118,225097239,,+,
NC_000001.11,BestRefSeq,exon,225100713,225100884,,+,
NC_000001.11,BestRefSeq,exon,225117684,225117788,,+,
NC_000001.11,BestRefSeq,exon,225117881,225117999,,+,
NC_000001.11,BestRefSeq,exon,225119220,225119294,,+,
NC_000001.11,BestRefSeq,exon,225123527,225123614,,+,
NC_000001.11,BestRefSeq,exon,225140768,225141021,,+,
NC_000001.11,BestRefSeq,exon,225144397,225144628,,+,
NC_000001.11,BestRefSeq,exon,225145326,225145379,,+,
NC_000001.11,BestRefSeq,exon,225147104,225147249,,+,
NC_000001.11,BestRefSeq,exon,225152005,225152073,,+,
NC_000001.11,BestRefSeq,exon,225152697,225152883,,+,
NC_000001.11,BestRefSeq,exon,225153750,225153826,,+,
NC_000001.11,BestRefSeq,exon,225159314,225159485,,+,
NC_000001.11,BestRefSeq,exon,225167939,225168028,,+,
NC_000001.11,BestRefSeq,exon,225185291,225185425,,+,
NC_000001.11,BestRefSeq,exon,225192696,225192911,,+,
NC_000001.11,BestRefSeq,exon,225204183,225204273,,+,
NC_000001.11,BestRefSeq,exon,225205971,225206179,,+,
NC_000001.11,BestRefSeq,exon,225206968,225207220,,+,
NC_000001.11,BestRefSeq,exon,225231073,225231151,,+,
NC_000001.11,BestRefSeq,exon,225240593,225240822,,+,
NC_000001.11,BestRefSeq,exon,225252301,225252417,,+,
NC_000001.11,BestRefSeq,exon,225257960,225258118,,+,
NC_000001.11,BestRefSeq,exon,225259121,225259253,,+,
NC_000001.11,BestRefSeq,exon,225264197,225264261,,+,
NC_000001.11,BestRefSeq,exon,225265182,225265369,,+,
NC_000001.11,BestRefSeq,exon,225266641,225266769,,+,
NC_000001.11,BestRefSeq,exon,225270735,225270866,,+,
NC_000001.11,BestRefSeq,exon,225271906,225272073,,+,
NC_000001.11,BestRefSeq,exon,225272955,225273125,,+,
NC_000001.11,BestRefSeq,exon,225275914,225276081,,+,
NC_000001.11,BestRefSeq,exon,225277410,225277502,,+,
NC_000001.11,BestRefSeq,exon,225289885,225290082,,+,
NC_000001.11,BestRefSeq,exon,225300869,225301030,,+,
NC_000001.11,BestRefSeq,exon,225303156,225303347,,+,
NC_000001.11,BestRefSeq,exon,225304908,225305089,,+,
NC_000001.11,BestRefSeq,exon,225307461,225307569,,+,
NC_000001.11,BestRefSeq,exon,225308285,225308410,,+,
NC_000001.11,BestRefSeq,exon,225318583,225318677,,+,
NC_000001.11,BestRefSeq,exon,225322664,225322823,,+,
NC_000001.11,BestRefSeq,exon,225324222,225324353,,+,
NC_000001.11,BestRefSeq,exon,225324737,225324832,,+,
NC_000001.11,BestRefSeq,exon,225331437,225331577,,+,
NC_000001.11,BestRefSeq,exon,225333291,225333506,,+,
NC_000001.11,BestRefSeq,exon,225337266,225337496,,+,
NC_000001.11,BestRefSeq,exon,225338061,225338182,,+,
NC_000001.11,BestRefSeq,exon,225340457,225340701,,+,
NC_000001.11,BestRefSeq,exon,225345962,225346380,,+,
NC_000001.11,BestRefSeq,exon,225346456,225346654,,+,
NC_000001.11,BestRefSeq,exon,225351647,225351883,,+,
NC_000001.11,BestRefSeq,exon,225353803,225353888,,+,
NC_000001.11,BestRefSeq,exon,225358496,225358652,,+,
NC_000001.11,BestRefSeq,exon,225360681,225360891,,+,
NC_000001.11,BestRefSeq,exon,225364792,225364894,,+,
NC_000001.11,BestRefSeq,exon,225367805,225368032,,+,
NC_000001.11,BestRefSeq,exon,225374688,225374885,,+,
NC_000001.11,BestRefSeq,exon,225377237,225377436,,+,
NC_000001.11,BestRefSeq,exon,225380159,225380322,,+,
NC_000001.11,BestRefSeq,exon,225381383,225381579,,+,
NC_000001.11,BestRefSeq,exon,225388379,225388491,,+,
NC_000001.11,BestRefSeq,exon,225389734,225389873,,+,
NC_000001.11,BestRefSeq,exon,225392291,225392451,,+,
NC_000001.11,BestRefSeq,exon,225398520,225398666,,+,
NC_000001.11,BestRefSeq,exon,225399054,225399286,,+,
NC_000001.11,BestRefSeq,exon,224929675,224929835,,+,
NC_000001.11,BestRefSeq,exon,224952670,224952779,,+,
NC_000001.11,BestRefSeq,exon,224954959,224955098,,+,
NC_000001.11,BestRefSeq,exon,224960153,224960302,,+,
NC_000001.11,BestRefSeq,exon,224964479,224964609,,+,
NC_000001.11,BestRefSeq,exon,224967431,224967583,,+,
NC_000001.11,BestRefSeq,exon,224968759,224968874,,+,
NC_000001.11,BestRefSeq,exon,224974091,224974153,,+,
NC_000001.11,BestRefSeq,exon,225002783,225002927,,+,
NC_000001.11,BestRefSeq,exon,225007413,225007544,,+,
NC_000001.11,BestRefSeq,exon,225023615,225024604,,+,
NC_000001.11,BestRefSeq,exon,224929675,224929835,,+,
NC_000001.11,BestRefSeq,exon,224952670,224952779,,+,
NC_000001.11,BestRefSeq,exon,224954959,224955098,,+,
NC_000001.11,BestRefSeq,exon,224960153,224960302,,+,
NC_000001.11,BestRefSeq,exon,224964479,224964609,,+,
NC_000001.11,BestRefSeq,exon,224967431,224967514,,+,
NC_000001.11,BestRefSeq,exon,224968759,224968874,,+,
NC_000001.11,BestRefSeq,exon,224974091,224974153,,+,
NC_000001.11,BestRefSeq,exon,225002783,225002927,,+,
NC_000001.11,BestRefSeq,exon,225007413,225007544,,+,
NC_000001.11,BestRefSeq,exon,225023615,225024604,,+,
NC_000001.11,BestRefSeq,exon,224929675,224929835,,+,
NC_000001.11,BestRefSeq,exon,224952670,224952779,,+,
NC_000001.11,BestRefSeq,exon,224954959,224955098,,+,
NC_000001.11,BestRefSeq,exon,224960153,224960302,,+,
NC_000001.11,BestRefSeq,exon,224964479,224964609,,+,
NC_000001.11,BestRefSeq,exon,224967431,224967583,,+,
NC_000001.11,BestRefSeq,exon,224968759,224968874,,+,
NC_000001.11,BestRefSeq,exon,224969634,224969832,,+,
NC_000001.11,BestRefSeq,exon,224929675,224929835,,+,
NC_000001.11,BestRefSeq,exon,224952670,224952779,,+,
NC_000001.11,BestRefSeq,exon,224954959,224955098,,+,
NC_000001.11,BestRefSeq,exon,224964479,224964609,,+,
NC_000001.11,BestRefSeq,exon,224967431,224967583,,+,
NC_000001.11,BestRefSeq,exon,224968759,224969787,,+,
NC_000001.11,BestRefSeq,exon,225777826,225778012,,+,
NC_000001.11,BestRefSeq,exon,225783300,225783368,,+,
NC_000001.11,BestRefSeq,exon,225786862,225786985,,+,
NC_000001.11,BestRefSeq,exon,225789240,225790464,,+,
NC_000001.11,BestRefSeq,exon,225777826,225778012,,+,
NC_000001.11,BestRefSeq,exon,225783300,225783368,,+,
NC_000001.11,BestRefSeq,exon,225789240,225790464,,+,
NC_000001.11,BestRefSeq,exon,225810124,225810615,,+,
NC_000001.11,BestRefSeq,exon,225828725,225828912,,+,
NC_000001.11,BestRefSeq,exon,225831779,225831959,,+,
NC_000001.11,BestRefSeq,exon,225838654,225838881,,+,
NC_000001.11,BestRefSeq,exon,225839217,225839346,,+,
NC_000001.11,BestRefSeq,exon,225839829,225840037,,+,
NC_000001.11,BestRefSeq,exon,225844498,225844623,,+,
NC_000001.11,BestRefSeq,exon,225845146,225845563,,+,
NC_000001.11,BestRefSeq,exon,225810124,225810169,,+,
NC_000001.11,BestRefSeq,exon,225828725,225828912,,+,
NC_000001.11,BestRefSeq,exon,225831779,225831959,,+,
NC_000001.11,BestRefSeq,exon,225838654,225838881,,+,
NC_000001.11,BestRefSeq,exon,225839217,225839346,,+,
NC_000001.11,BestRefSeq,exon,225839905,225840037,,+,
NC_000001.11,BestRefSeq,exon,225842366,225842474,,+,
NC_000001.11,BestRefSeq,exon,225844498,225844623,,+,
NC_000001.11,BestRefSeq,exon,225845146,225845563,,+,
NC_000001.11,BestRefSeq,exon,225810124,225810169,,+,
NC_000001.11,BestRefSeq,exon,225828725,225828912,,+,
NC_000001.11,BestRefSeq,exon,225831779,225831913,,+,
NC_000001.11,BestRefSeq,exon,225842414,225842474,,+,
NC_000001.11,BestRefSeq,exon,225844498,225844623,,+,
NC_000001.11,BestRefSeq,exon,225845146,225845563,,+,
NC_000001.11,BestRefSeq,exon,225825354,225825544,,+,
NC_000001.11,BestRefSeq,exon,225828725,225828912,,+,
NC_000001.11,BestRefSeq,exon,225831779,225831959,,+,
NC_000001.11,BestRefSeq,exon,225838654,225838881,,+,
NC_000001.11,BestRefSeq,exon,225839217,225839346,,+,
NC_000001.11,BestRefSeq,exon,225839905,225840037,,+,
NC_000001.11,BestRefSeq,exon,225842366,225842474,,+,
NC_000001.11,BestRefSeq,exon,225844498,225844623,,+,
NC_000001.11,BestRefSeq,exon,225845146,225845563,,+,
NC_000001.11,BestRefSeq,exon,225810124,225810615,,+,
NC_000001.11,BestRefSeq,exon,225828725,225828912,,+,
NC_000001.11,BestRefSeq,exon,225831779,225831959,,+,
NC_000001.11,BestRefSeq,exon,225838654,225838881,,+,
NC_000001.11,BestRefSeq,exon,225839217,225839346,,+,
NC_000001.11,BestRefSeq,exon,225839829,225840037,,+,
NC_000001.11,BestRefSeq,exon,225842366,225842474,,+,
NC_000001.11,BestRefSeq,exon,225844498,225844623,,+,
NC_000001.11,BestRefSeq,exon,225845146,225845563,,+,
NC_000001.11,BestRefSeq,exon,225810124,225810169,,+,
NC_000001.11,BestRefSeq,exon,225810412,225810615,,+,
NC_000001.11,BestRefSeq,exon,225828725,225828912,,+,
NC_000001.11,BestRefSeq,exon,225831779,225831959,,+,
NC_000001.11,BestRefSeq,exon,225838654,225838881,,+,
NC_000001.11,BestRefSeq,exon,225839217,225839346,,+,
NC_000001.11,BestRefSeq,exon,225839829,225840037,,+,
NC_000001.11,BestRefSeq,exon,225842366,225842474,,+,
NC_000001.11,BestRefSeq,exon,225844498,225844623,,+,
NC_000001.11,BestRefSeq,exon,225845146,225845563,,+,
NC_000001.11,BestRefSeq,exon,225810124,225810169,,+,
NC_000001.11,BestRefSeq,exon,225828725,225828912,,+,
NC_000001.11,BestRefSeq,exon,225831779,225831959,,+,
NC_000001.11,BestRefSeq,exon,225838654,225838881,,+,
NC_000001.11,BestRefSeq,exon,225839217,225839346,,+,
NC_000001.11,BestRefSeq,exon,225839829,225840037,,+,
NC_000001.11,BestRefSeq,exon,225842366,225842474,,+,
NC_000001.11,BestRefSeq,exon,225844498,225844623,,+,
NC_000001.11,BestRefSeq,exon,225845146,225845563,,+,
NC_000001.11,BestRefSeq,exon,225810124,225810169,,+,
NC_000001.11,BestRefSeq,exon,225828725,225828912,,+,
NC_000001.11,BestRefSeq,exon,225831779,225831959,,+,
NC_000001.11,BestRefSeq,exon,225838654,225838881,,+,
NC_000001.11,BestRefSeq,exon,225839217,225839346,,+,
NC_000001.11,BestRefSeq,exon,225839829,225840037,,+,
NC_000001.11,BestRefSeq,exon,225842414,225842474,,+,
NC_000001.11,BestRefSeq,exon,225844498,225844623,,+,
NC_000001.11,BestRefSeq,exon,225845146,225845563,,+,
NC_000001.11,BestRefSeq,exon,225810124,225810169,,+,
NC_000001.11,BestRefSeq,exon,225828725,225828912,,+,
NC_000001.11,BestRefSeq,exon,225831779,225831959,,+,
NC_000001.11,BestRefSeq,exon,225839217,225839346,,+,
NC_000001.11,BestRefSeq,exon,225839829,225840037,,+,
NC_000001.11,BestRefSeq,exon,225842366,225842474,,+,
NC_000001.11,BestRefSeq,exon,225844498,225844623,,+,
NC_000001.11,BestRefSeq,exon,225845146,225845563,,+,
NC_000001.11,BestRefSeq,exon,225810124,225810169,,+,
NC_000001.11,BestRefSeq,exon,225828725,225828912,,+,
NC_000001.11,BestRefSeq,exon,225831779,225831959,,+,
NC_000001.11,BestRefSeq,exon,225842366,225842474,,+,
NC_000001.11,BestRefSeq,exon,225844498,225844623,,+,
NC_000001.11,BestRefSeq,exon,225845146,225845563,,+,
NC_000001.11,BestRefSeq,exon,225824211,225824303,,+,
NC_000001.11,BestRefSeq,exon,225828725,225828912,,+,
NC_000001.11,BestRefSeq,exon,225831779,225831959,,+,
NC_000001.11,BestRefSeq,exon,225838654,225838881,,+,
NC_000001.11,BestRefSeq,exon,225839217,225839346,,+,
NC_000001.11,BestRefSeq,exon,225839829,225840037,,+,
NC_000001.11,BestRefSeq,exon,225842366,225842474,,+,
NC_000001.11,BestRefSeq,exon,225844498,225844623,,+,
NC_000001.11,BestRefSeq,exon,225845146,225845563,,+,
NC_000001.11,BestRefSeq,exon,225825354,225825544,,+,
NC_000001.11,BestRefSeq,exon,225828725,225828912,,+,
NC_000001.11,BestRefSeq,exon,225831779,225831959,,+,
NC_000001.11,BestRefSeq,exon,225838654,225838881,,+,
NC_000001.11,BestRefSeq,exon,225839217,225839346,,+,
NC_000001.11,BestRefSeq,exon,225839829,225840037,,+,
NC_000001.11,BestRefSeq,exon,225842366,225842474,,+,
NC_000001.11,BestRefSeq,exon,225844498,225844623,,+,
NC_000001.11,BestRefSeq,exon,225845146,225845563,,+,
NC_000001.11,BestRefSeq,exon,225825354,225825544,,+,
NC_000001.11,BestRefSeq,exon,225828725,225828912,,+,
NC_000001.11,BestRefSeq,exon,225831779,225831959,,+,
NC_000001.11,BestRefSeq,exon,225838654,225838881,,+,
NC_000001.11,BestRefSeq,exon,225839217,225839346,,+,
